,dayofweek,startDate_year,startDate_month,startDate_day,startDate_hour,startDate_minute,holiday,schoolHoliday,predicted_load
2897,6,2015,5,31,4,0,0,1,142.58243
2898,6,2015,5,31,4,15,0,1,142.48679
2899,6,2015,5,31,4,30,0,1,141.72612
2900,6,2015,5,31,4,45,0,1,141.18163
2901,6,2015,5,31,5,0,0,1,144.37177
2902,6,2015,5,31,5,15,0,1,144.68944
2903,6,2015,5,31,5,30,0,1,143.79253
2904,6,2015,5,31,5,45,0,1,143.019
2905,6,2015,5,31,6,0,0,1,140.4527
2906,6,2015,5,31,6,15,0,1,141.40865
2907,6,2015,5,31,6,30,0,1,141.94086
2908,6,2015,5,31,6,45,0,1,141.9399
2909,6,2015,5,31,7,0,0,1,145.69356
2910,6,2015,5,31,7,15,0,1,145.693
2911,6,2015,5,31,7,30,0,1,145.94292
2912,6,2015,5,31,7,45,0,1,145.90088
2913,6,2015,5,31,8,0,0,1,148.80849
2914,6,2015,5,31,8,15,0,1,149.04227
2915,6,2015,5,31,8,30,0,1,149.42609
2916,6,2015,5,31,8,45,0,1,149.29047
2917,6,2015,5,31,9,0,0,1,151.1453
2918,6,2015,5,31,9,15,0,1,151.04918
2919,6,2015,5,31,9,30,0,1,151.89966
2920,6,2015,5,31,9,45,0,1,152.14357
2921,6,2015,5,31,10,0,0,1,152.97737
2922,6,2015,5,31,10,15,0,1,152.93918
2923,6,2015,5,31,10,30,0,1,153.09277
2924,6,2015,5,31,10,45,0,1,153.07356
2925,6,2015,5,31,11,0,0,1,153.33372
2926,6,2015,5,31,11,15,0,1,153.26
2927,6,2015,5,31,11,30,0,1,153.18694
2928,6,2015,5,31,11,45,0,1,153.09673
2929,6,2015,5,31,12,0,0,1,153.18404
2930,6,2015,5,31,12,15,0,1,153.16199
2931,6,2015,5,31,12,30,0,1,153.11842
2932,6,2015,5,31,12,45,0,1,153.04286
2933,6,2015,5,31,13,0,0,1,152.64114
2934,6,2015,5,31,13,15,0,1,152.46864
2935,6,2015,5,31,13,30,0,1,152.44849
2936,6,2015,5,31,13,45,0,1,152.22253
2937,6,2015,5,31,14,0,0,1,150.64574
2938,6,2015,5,31,14,15,0,1,150.21252
2939,6,2015,5,31,14,30,0,1,150.23958
2940,6,2015,5,31,14,45,0,1,150.20088
2941,6,2015,5,31,15,0,0,1,149.92093
2942,6,2015,5,31,15,15,0,1,149.41681
2943,6,2015,5,31,15,30,0,1,149.28706
2944,6,2015,5,31,15,45,0,1,149.0959
2945,6,2015,5,31,16,0,0,1,148.62616
2946,6,2015,5,31,16,15,0,1,148.17853
2947,6,2015,5,31,16,30,0,1,148.06197
2948,6,2015,5,31,16,45,0,1,147.85768
2949,6,2015,5,31,17,0,0,1,148.61302
2950,6,2015,5,31,17,15,0,1,148.19606
2951,6,2015,5,31,17,30,0,1,148.3122
2952,6,2015,5,31,17,45,0,1,148.18556
2953,6,2015,5,31,18,0,0,1,148.88031
2954,6,2015,5,31,18,15,0,1,148.60815
2955,6,2015,5,31,18,30,0,1,148.94017
2956,6,2015,5,31,18,45,0,1,148.82384
2957,6,2015,5,31,19,0,0,1,149.29236
2958,6,2015,5,31,19,15,0,1,149.41142
2959,6,2015,5,31,19,30,0,1,150.08743
2960,6,2015,5,31,19,45,0,1,150.19157
2961,6,2015,5,31,20,0,0,1,152.94016
2962,6,2015,5,31,20,15,0,1,153.2671
2963,6,2015,5,31,20,30,0,1,155.11528
2964,6,2015,5,31,20,45,0,1,156.67625
2965,6,2015,5,31,21,0,0,1,169.9286
2966,6,2015,5,31,21,15,0,1,171.8846
2967,6,2015,5,31,21,30,0,1,174.17834
2968,6,2015,5,31,21,45,0,1,176.05733
2969,6,2015,5,31,22,0,0,1,185.97838
2970,6,2015,5,31,22,15,0,1,187.15369
2971,6,2015,5,31,22,30,0,1,187.76462
2972,6,2015,5,31,22,45,0,1,187.81058
2973,6,2015,5,31,23,0,0,1,189.91469
2974,6,2015,5,31,23,15,0,1,190.12314
2975,6,2015,5,31,23,30,0,1,190.3101
2976,6,2015,5,31,23,45,0,1,189.85522
2977,0,2015,6,1,0,0,0,1,203.00287
2978,0,2015,6,1,0,15,0,1,203.33955
2979,0,2015,6,1,0,30,0,1,202.80566
2980,0,2015,6,1,0,45,0,1,202.42168
2981,0,2015,6,1,1,0,0,1,204.15839
2982,0,2015,6,1,1,15,0,1,204.8275
2983,0,2015,6,1,1,30,0,1,205.4912
2984,0,2015,6,1,1,45,0,1,205.36081
2985,0,2015,6,1,2,0,0,1,205.21454
2986,0,2015,6,1,2,15,0,1,205.91422
2987,0,2015,6,1,2,30,0,1,206.65857
2988,0,2015,6,1,2,45,0,1,206.80042
2989,0,2015,6,1,3,0,0,1,213.49605
2990,0,2015,6,1,3,15,0,1,216.68068
2991,0,2015,6,1,3,30,0,1,219.94394
2992,0,2015,6,1,3,45,0,1,221.5314
2993,0,2015,6,1,4,0,0,1,232.80759
2994,0,2015,6,1,4,15,0,1,238.50441
2995,0,2015,6,1,4,30,0,1,242.08069
2996,0,2015,6,1,4,45,0,1,245.75774
2997,0,2015,6,1,5,0,0,1,260.84656
2998,0,2015,6,1,5,15,0,1,270.89883
2999,0,2015,6,1,5,30,0,1,279.37744
3000,0,2015,6,1,5,45,0,1,288.27185
3001,0,2015,6,1,6,0,0,1,304.78293
3002,0,2015,6,1,6,15,0,1,312.22937
3003,0,2015,6,1,6,30,0,1,318.2726
3004,0,2015,6,1,6,45,0,1,320.95975
3005,0,2015,6,1,7,0,0,1,334.34686
3006,0,2015,6,1,7,15,0,1,337.96878
3007,0,2015,6,1,7,30,0,1,341.66797
3008,0,2015,6,1,7,45,0,1,342.9831
3009,0,2015,6,1,8,0,0,1,346.9663
3010,0,2015,6,1,8,15,0,1,349.3995
3011,0,2015,6,1,8,30,0,1,352.67017
3012,0,2015,6,1,8,45,0,1,352.99048
3013,0,2015,6,1,9,0,0,1,342.98358
3014,0,2015,6,1,9,15,0,1,343.72415
3015,0,2015,6,1,9,30,0,1,352.09628
3016,0,2015,6,1,9,45,0,1,356.36884
3017,0,2015,6,1,10,0,0,1,366.38306
3018,0,2015,6,1,10,15,0,1,368.11874
3019,0,2015,6,1,10,30,0,1,368.80136
3020,0,2015,6,1,10,45,0,1,368.72345
3021,0,2015,6,1,11,0,0,1,367.74896
3022,0,2015,6,1,11,15,0,1,368.50977
3023,0,2015,6,1,11,30,0,1,368.09552
3024,0,2015,6,1,11,45,0,1,367.48093
3025,0,2015,6,1,12,0,0,1,366.64862
3026,0,2015,6,1,12,15,0,1,368.53995
3027,0,2015,6,1,12,30,0,1,369.13507
3028,0,2015,6,1,12,45,0,1,369.0261
3029,0,2015,6,1,13,0,0,1,369.6786
3030,0,2015,6,1,13,15,0,1,370.0665
3031,0,2015,6,1,13,30,0,1,370.3137
3032,0,2015,6,1,13,45,0,1,369.32016
3033,0,2015,6,1,14,0,0,1,367.66028
3034,0,2015,6,1,14,15,0,1,368.02695
3035,0,2015,6,1,14,30,0,1,368.47168
3036,0,2015,6,1,14,45,0,1,368.25635
3037,0,2015,6,1,15,0,0,1,366.9604
3038,0,2015,6,1,15,15,0,1,366.71155
3039,0,2015,6,1,15,30,0,1,367.23758
3040,0,2015,6,1,15,45,0,1,366.98724
3041,0,2015,6,1,16,0,0,1,364.00934
3042,0,2015,6,1,16,15,0,1,363.6004
3043,0,2015,6,1,16,30,0,1,364.12762
3044,0,2015,6,1,16,45,0,1,363.85767
3045,0,2015,6,1,17,0,0,1,355.2662
3046,0,2015,6,1,17,15,0,1,355.1097
3047,0,2015,6,1,17,30,0,1,355.8729
3048,0,2015,6,1,17,45,0,1,355.69608
3049,0,2015,6,1,18,0,0,1,349.5499
3050,0,2015,6,1,18,15,0,1,349.54
3051,0,2015,6,1,18,30,0,1,350.1776
3052,0,2015,6,1,18,45,0,1,349.8463
3053,0,2015,6,1,19,0,0,1,348.82535
3054,0,2015,6,1,19,15,0,1,349.4859
3055,0,2015,6,1,19,30,0,1,350.2882
3056,0,2015,6,1,19,45,0,1,350.22443
3057,0,2015,6,1,20,0,0,1,349.73032
3058,0,2015,6,1,20,15,0,1,350.53107
3059,0,2015,6,1,20,30,0,1,351.254
3060,0,2015,6,1,20,45,0,1,351.2254
3061,0,2015,6,1,21,0,0,1,349.28275
3062,0,2015,6,1,21,15,0,1,349.68808
3063,0,2015,6,1,21,30,0,1,350.0589
3064,0,2015,6,1,21,45,0,1,349.07062
3065,0,2015,6,1,22,0,0,1,335.88998
3066,0,2015,6,1,22,15,0,1,335.56464
3067,0,2015,6,1,22,30,0,1,335.34918
3068,0,2015,6,1,22,45,0,1,334.66498
3069,0,2015,6,1,23,0,0,1,328.28903
3070,0,2015,6,1,23,15,0,1,324.75168
3071,0,2015,6,1,23,30,0,1,324.04816
3072,0,2015,6,1,23,45,0,1,323.93085
3073,1,2015,6,2,0,0,0,1,254.76108
3074,1,2015,6,2,0,15,0,1,253.94798
3075,1,2015,6,2,0,30,0,1,252.58047
3076,1,2015,6,2,0,45,0,1,252.00769
3077,1,2015,6,2,1,0,0,1,246.93181
3078,1,2015,6,2,1,15,0,1,246.99982
3079,1,2015,6,2,1,30,0,1,248.1291
3080,1,2015,6,2,1,45,0,1,248.35129
3081,1,2015,6,2,2,0,0,1,246.4019
3082,1,2015,6,2,2,15,0,1,246.15512
3083,1,2015,6,2,2,30,0,1,245.97743
3084,1,2015,6,2,2,45,0,1,246.16502
3085,1,2015,6,2,3,0,0,1,248.08815
3086,1,2015,6,2,3,15,0,1,249.5367
3087,1,2015,6,2,3,30,0,1,250.40477
3088,1,2015,6,2,3,45,0,1,251.17339
3089,1,2015,6,2,4,0,0,1,253.50336
3090,1,2015,6,2,4,15,0,1,255.2201
3091,1,2015,6,2,4,30,0,1,256.6071
3092,1,2015,6,2,4,45,0,1,259.06024
3093,1,2015,6,2,5,0,0,1,282.60464
3094,1,2015,6,2,5,15,0,1,287.396
3095,1,2015,6,2,5,30,0,1,291.11383
3096,1,2015,6,2,5,45,0,1,294.09232
3097,1,2015,6,2,6,0,0,1,339.01978
3098,1,2015,6,2,6,15,0,1,344.49808
3099,1,2015,6,2,6,30,0,1,348.02798
3100,1,2015,6,2,6,45,0,1,350.28552
3101,1,2015,6,2,7,0,0,1,360.08615
3102,1,2015,6,2,7,15,0,1,360.96774
3103,1,2015,6,2,7,30,0,1,361.18304
3104,1,2015,6,2,7,45,0,1,361.84
3105,1,2015,6,2,8,0,0,1,364.31546
3106,1,2015,6,2,8,15,0,1,365.12424
3107,1,2015,6,2,8,30,0,1,364.72162
3108,1,2015,6,2,8,45,0,1,364.64563
3109,1,2015,6,2,9,0,0,1,355.3164
3110,1,2015,6,2,9,15,0,1,354.45038
3111,1,2015,6,2,9,30,0,1,361.3136
3112,1,2015,6,2,9,45,0,1,364.64557
3113,1,2015,6,2,10,0,0,1,374.39496
3114,1,2015,6,2,10,15,0,1,375.42316
3115,1,2015,6,2,10,30,0,1,375.35635
3116,1,2015,6,2,10,45,0,1,375.28458
3117,1,2015,6,2,11,0,0,1,375.39368
3118,1,2015,6,2,11,15,0,1,375.7671
3119,1,2015,6,2,11,30,0,1,374.79846
3120,1,2015,6,2,11,45,0,1,374.41345
3121,1,2015,6,2,12,0,0,1,374.0872
3122,1,2015,6,2,12,15,0,1,375.49457
3123,1,2015,6,2,12,30,0,1,375.94247
3124,1,2015,6,2,12,45,0,1,375.971
3125,1,2015,6,2,13,0,0,1,377.36954
3126,1,2015,6,2,13,15,0,1,377.28165
3127,1,2015,6,2,13,30,0,1,377.23843
3128,1,2015,6,2,13,45,0,1,376.50134
3129,1,2015,6,2,14,0,0,1,374.42978
3130,1,2015,6,2,14,15,0,1,374.02823
3131,1,2015,6,2,14,30,0,1,374.15244
3132,1,2015,6,2,14,45,0,1,374.16684
3133,1,2015,6,2,15,0,0,1,373.4807
3134,1,2015,6,2,15,15,0,1,372.67496
3135,1,2015,6,2,15,30,0,1,372.41656
3136,1,2015,6,2,15,45,0,1,372.26642
3137,1,2015,6,2,16,0,0,1,368.9604
3138,1,2015,6,2,16,15,0,1,368.10742
3139,1,2015,6,2,16,30,0,1,367.99066
3140,1,2015,6,2,16,45,0,1,367.6194
3141,1,2015,6,2,17,0,0,1,361.7715
3142,1,2015,6,2,17,15,0,1,361.24606
3143,1,2015,6,2,17,30,0,1,361.35336
3144,1,2015,6,2,17,45,0,1,360.9604
3145,1,2015,6,2,18,0,0,1,357.9113
3146,1,2015,6,2,18,15,0,1,357.5247
3147,1,2015,6,2,18,30,0,1,357.49817
3148,1,2015,6,2,18,45,0,1,357.0829
3149,1,2015,6,2,19,0,0,1,356.7181
3150,1,2015,6,2,19,15,0,1,357.06674
3151,1,2015,6,2,19,30,0,1,357.1771
3152,1,2015,6,2,19,45,0,1,356.98004
3153,1,2015,6,2,20,0,0,1,356.96716
3154,1,2015,6,2,20,15,0,1,357.30283
3155,1,2015,6,2,20,30,0,1,357.3691
3156,1,2015,6,2,20,45,0,1,357.05603
3157,1,2015,6,2,21,0,0,1,358.49118
3158,1,2015,6,2,21,15,0,1,358.53766
3159,1,2015,6,2,21,30,0,1,358.24283
3160,1,2015,6,2,21,45,0,1,356.75104
3161,1,2015,6,2,22,0,0,1,345.20715
3162,1,2015,6,2,22,15,0,1,344.26007
3163,1,2015,6,2,22,30,0,1,343.24417
3164,1,2015,6,2,22,45,0,1,342.30664
3165,1,2015,6,2,23,0,0,1,337.6117
3166,1,2015,6,2,23,15,0,1,333.18927
3167,1,2015,6,2,23,30,0,1,332.11374
3168,1,2015,6,2,23,45,0,1,331.81976
3169,2,2015,6,3,0,0,0,1,324.07446
3170,2,2015,6,3,0,15,0,1,323.151
3171,2,2015,6,3,0,30,0,1,321.71762
3172,2,2015,6,3,0,45,0,1,321.61734
3173,2,2015,6,3,1,0,0,1,315.91162
3174,2,2015,6,3,1,15,0,1,315.7155
3175,2,2015,6,3,1,30,0,1,316.45227
3176,2,2015,6,3,1,45,0,1,316.72983
3177,2,2015,6,3,2,0,0,1,315.0545
3178,2,2015,6,3,2,15,0,1,314.43655
3179,2,2015,6,3,2,30,0,1,313.45102
3180,2,2015,6,3,2,45,0,1,313.58395
3181,2,2015,6,3,3,0,0,1,316.33932
3182,2,2015,6,3,3,15,0,1,317.56644
3183,2,2015,6,3,3,30,0,1,318.17746
3184,2,2015,6,3,3,45,0,1,318.54233
3185,2,2015,6,3,4,0,0,1,319.9937
3186,2,2015,6,3,4,15,0,1,321.44516
3187,2,2015,6,3,4,30,0,1,323.5532
3188,2,2015,6,3,4,45,0,1,325.62152
3189,2,2015,6,3,5,0,0,1,339.4662
3190,2,2015,6,3,5,15,0,1,344.01062
3191,2,2015,6,3,5,30,0,1,348.3509
3192,2,2015,6,3,5,45,0,1,350.71237
3193,2,2015,6,3,6,0,0,1,358.78836
3194,2,2015,6,3,6,15,0,1,364.08148
3195,2,2015,6,3,6,30,0,1,367.6275
3196,2,2015,6,3,6,45,0,1,369.2542
3197,2,2015,6,3,7,0,0,1,372.50143
3198,2,2015,6,3,7,15,0,1,373.1039
3199,2,2015,6,3,7,30,0,1,374.02444
3200,2,2015,6,3,7,45,0,1,374.41827
3201,2,2015,6,3,8,0,0,1,375.0713
3202,2,2015,6,3,8,15,0,1,375.56955
3203,2,2015,6,3,8,30,0,1,375.81244
3204,2,2015,6,3,8,45,0,1,375.68924
3205,2,2015,6,3,9,0,0,1,363.5817
3206,2,2015,6,3,9,15,0,1,362.49228
3207,2,2015,6,3,9,30,0,1,370.4447
3208,2,2015,6,3,9,45,0,1,373.28452
3209,2,2015,6,3,10,0,0,1,381.24915
3210,2,2015,6,3,10,15,0,1,382.0418
3211,2,2015,6,3,10,30,0,1,382.02423
3212,2,2015,6,3,10,45,0,1,381.92502
3213,2,2015,6,3,11,0,0,1,382.24225
3214,2,2015,6,3,11,15,0,1,382.27405
3215,2,2015,6,3,11,30,0,1,381.38565
3216,2,2015,6,3,11,45,0,1,380.93298
3217,2,2015,6,3,12,0,0,1,380.81143
3218,2,2015,6,3,12,15,0,1,382.0854
3219,2,2015,6,3,12,30,0,1,382.4934
3220,2,2015,6,3,12,45,0,1,382.71512
3221,2,2015,6,3,13,0,0,1,383.80157
3222,2,2015,6,3,13,15,0,1,383.55695
3223,2,2015,6,3,13,30,0,1,383.4474
3224,2,2015,6,3,13,45,0,1,382.98428
3225,2,2015,6,3,14,0,0,1,381.08035
3226,2,2015,6,3,14,15,0,1,380.40512
3227,2,2015,6,3,14,30,0,1,380.42618
3228,2,2015,6,3,14,45,0,1,380.4154
3229,2,2015,6,3,15,0,0,1,379.32788
3230,2,2015,6,3,15,15,0,1,378.4586
3231,2,2015,6,3,15,30,0,1,378.10513
3232,2,2015,6,3,15,45,0,1,378.0092
3233,2,2015,6,3,16,0,0,1,374.46957
3234,2,2015,6,3,16,15,0,1,373.61807
3235,2,2015,6,3,16,30,0,1,373.3973
3236,2,2015,6,3,16,45,0,1,373.19827
3237,2,2015,6,3,17,0,0,1,367.77365
3238,2,2015,6,3,17,15,0,1,367.22543
3239,2,2015,6,3,17,30,0,1,367.32257
3240,2,2015,6,3,17,45,0,1,367.05627
3241,2,2015,6,3,18,0,0,1,363.94397
3242,2,2015,6,3,18,15,0,1,363.55124
3243,2,2015,6,3,18,30,0,1,363.5659
3244,2,2015,6,3,18,45,0,1,363.31808
3245,2,2015,6,3,19,0,0,1,362.8573
3246,2,2015,6,3,19,15,0,1,363.12344
3247,2,2015,6,3,19,30,0,1,363.19836
3248,2,2015,6,3,19,45,0,1,363.2199
3249,2,2015,6,3,20,0,0,1,362.78116
3250,2,2015,6,3,20,15,0,1,363.06564
3251,2,2015,6,3,20,30,0,1,363.07904
3252,2,2015,6,3,20,45,0,1,363.0279
3253,2,2015,6,3,21,0,0,1,363.16434
3254,2,2015,6,3,21,15,0,1,363.12915
3255,2,2015,6,3,21,30,0,1,362.2971
3256,2,2015,6,3,21,45,0,1,360.61115
3257,2,2015,6,3,22,0,0,1,348.83615
3258,2,2015,6,3,22,15,0,1,347.70535
3259,2,2015,6,3,22,30,0,1,345.1659
3260,2,2015,6,3,22,45,0,1,343.96866
3261,2,2015,6,3,23,0,0,1,340.44098
3262,2,2015,6,3,23,15,0,1,336.31793
3263,2,2015,6,3,23,30,0,1,333.4328
3264,2,2015,6,3,23,45,0,1,332.56876
3265,3,2015,6,4,0,0,1,1,291.6709
3266,3,2015,6,4,0,15,1,1,290.02908
3267,3,2015,6,4,0,30,1,1,287.8719
3268,3,2015,6,4,0,45,1,1,287.8195
3269,3,2015,6,4,1,0,1,1,280.3294
3270,3,2015,6,4,1,15,1,1,279.23828
3271,3,2015,6,4,1,30,1,1,279.7826
3272,3,2015,6,4,1,45,1,1,279.8467
3273,3,2015,6,4,2,0,1,1,278.77728
3274,3,2015,6,4,2,15,1,1,277.4591
3275,3,2015,6,4,2,30,1,1,276.5555
3276,3,2015,6,4,2,45,1,1,276.08652
3277,3,2015,6,4,3,0,1,1,277.88965
3278,3,2015,6,4,3,15,1,1,277.02405
3279,3,2015,6,4,3,30,1,1,276.48755
3280,3,2015,6,4,3,45,1,1,274.64212
3281,3,2015,6,4,4,0,1,1,267.30118
3282,3,2015,6,4,4,15,1,1,264.77286
3283,3,2015,6,4,4,30,1,1,260.52448
3284,3,2015,6,4,4,45,1,1,255.0968
3285,3,2015,6,4,5,0,1,1,228.6895
3286,3,2015,6,4,5,15,1,1,227.27443
3287,3,2015,6,4,5,30,1,1,223.89844
3288,3,2015,6,4,5,45,1,1,218.52922
3289,3,2015,6,4,6,0,1,1,198.24591
3290,3,2015,6,4,6,15,1,1,198.7533
3291,3,2015,6,4,6,30,1,1,198.50974
3292,3,2015,6,4,6,45,1,1,197.32558
3293,3,2015,6,4,7,0,1,1,194.79625
3294,3,2015,6,4,7,15,1,1,194.5873
3295,3,2015,6,4,7,30,1,1,194.52562
3296,3,2015,6,4,7,45,1,1,194.30316
3297,3,2015,6,4,8,0,1,1,193.81764
3298,3,2015,6,4,8,15,1,1,193.55823
3299,3,2015,6,4,8,30,1,1,193.46877
3300,3,2015,6,4,8,45,1,1,193.42256
3301,3,2015,6,4,9,0,1,1,193.76756
3302,3,2015,6,4,9,15,1,1,193.26027
3303,3,2015,6,4,9,30,1,1,193.92677
3304,3,2015,6,4,9,45,1,1,194.45085
3305,3,2015,6,4,10,0,1,1,195.47743
3306,3,2015,6,4,10,15,1,1,195.4573
3307,3,2015,6,4,10,30,1,1,195.30898
3308,3,2015,6,4,10,45,1,1,195.41379
3309,3,2015,6,4,11,0,1,1,196.01729
3310,3,2015,6,4,11,15,1,1,195.66193
3311,3,2015,6,4,11,30,1,1,195.3993
3312,3,2015,6,4,11,45,1,1,195.47339
3313,3,2015,6,4,12,0,1,1,198.46684
3314,3,2015,6,4,12,15,1,1,198.6916
3315,3,2015,6,4,12,30,1,1,198.8239
3316,3,2015,6,4,12,45,1,1,199.23009
3317,3,2015,6,4,13,0,1,1,199.52287
3318,3,2015,6,4,13,15,1,1,199.40344
3319,3,2015,6,4,13,30,1,1,199.38483
3320,3,2015,6,4,13,45,1,1,199.65895
3321,3,2015,6,4,14,0,1,1,198.90846
3322,3,2015,6,4,14,15,1,1,198.48409
3323,3,2015,6,4,14,30,1,1,198.6389
3324,3,2015,6,4,14,45,1,1,198.96901
3325,3,2015,6,4,15,0,1,1,198.89455
3326,3,2015,6,4,15,15,1,1,198.50223
3327,3,2015,6,4,15,30,1,1,198.31493
3328,3,2015,6,4,15,45,1,1,198.67487
3329,3,2015,6,4,16,0,1,1,198.36844
3330,3,2015,6,4,16,15,1,1,197.9695
3331,3,2015,6,4,16,30,1,1,197.9088
3332,3,2015,6,4,16,45,1,1,198.21527
3333,3,2015,6,4,17,0,1,1,195.0145
3334,3,2015,6,4,17,15,1,1,194.70154
3335,3,2015,6,4,17,30,1,1,194.73238
3336,3,2015,6,4,17,45,1,1,194.92693
3337,3,2015,6,4,18,0,1,1,192.69228
3338,3,2015,6,4,18,15,1,1,192.59134
3339,3,2015,6,4,18,30,1,1,192.49419
3340,3,2015,6,4,18,45,1,1,192.70729
3341,3,2015,6,4,19,0,1,1,191.70552
3342,3,2015,6,4,19,15,1,1,191.66391
3343,3,2015,6,4,19,30,1,1,191.59366
3344,3,2015,6,4,19,45,1,1,191.78952
3345,3,2015,6,4,20,0,1,1,190.29791
3346,3,2015,6,4,20,15,1,1,190.26683
3347,3,2015,6,4,20,30,1,1,190.31085
3348,3,2015,6,4,20,45,1,1,190.6132
3349,3,2015,6,4,21,0,1,1,194.11073
3350,3,2015,6,4,21,15,1,1,195.04535
3351,3,2015,6,4,21,30,1,1,196.17009
3352,3,2015,6,4,21,45,1,1,196.70824
3353,3,2015,6,4,22,0,1,1,201.82555
3354,3,2015,6,4,22,15,1,1,202.2004
3355,3,2015,6,4,22,30,1,1,202.56453
3356,3,2015,6,4,22,45,1,1,202.60974
3357,3,2015,6,4,23,0,1,1,203.18098
3358,3,2015,6,4,23,15,1,1,203.33478
3359,3,2015,6,4,23,30,1,1,203.63463
3360,3,2015,6,4,23,45,1,1,203.58325
3361,4,2015,6,5,0,0,0,1,327.16217
3362,4,2015,6,5,0,15,0,1,325.86798
3363,4,2015,6,5,0,30,0,1,324.53168
3364,4,2015,6,5,0,45,0,1,323.83484
3365,4,2015,6,5,1,0,0,1,318.0488
3366,4,2015,6,5,1,15,0,1,317.97058
3367,4,2015,6,5,1,30,0,1,319.2213
3368,4,2015,6,5,1,45,0,1,319.5058
3369,4,2015,6,5,2,0,0,1,317.14944
3370,4,2015,6,5,2,15,0,1,316.48718
3371,4,2015,6,5,2,30,0,1,316.11563
3372,4,2015,6,5,2,45,0,1,315.90155
3373,4,2015,6,5,3,0,0,1,318.24753
3374,4,2015,6,5,3,15,0,1,319.606
3375,4,2015,6,5,3,30,0,1,321.30112
3376,4,2015,6,5,3,45,0,1,321.80508
3377,4,2015,6,5,4,0,0,1,323.12354
3378,4,2015,6,5,4,15,0,1,324.0699
3379,4,2015,6,5,4,30,0,1,326.8687
3380,4,2015,6,5,4,45,0,1,328.6595
3381,4,2015,6,5,5,0,0,1,344.61444
3382,4,2015,6,5,5,15,0,1,349.02045
3383,4,2015,6,5,5,30,0,1,352.80664
3384,4,2015,6,5,5,45,0,1,355.08936
3385,4,2015,6,5,6,0,0,1,365.36426
3386,4,2015,6,5,6,15,0,1,370.06668
3387,4,2015,6,5,6,30,0,1,373.7017
3388,4,2015,6,5,6,45,0,1,375.139
3389,4,2015,6,5,7,0,0,1,378.87704
3390,4,2015,6,5,7,15,0,1,379.4654
3391,4,2015,6,5,7,30,0,1,380.10538
3392,4,2015,6,5,7,45,0,1,380.27753
3393,4,2015,6,5,8,0,0,1,380.886
3394,4,2015,6,5,8,15,0,1,381.40372
3395,4,2015,6,5,8,30,0,1,381.37985
3396,4,2015,6,5,8,45,0,1,381.23187
3397,4,2015,6,5,9,0,0,1,370.11725
3398,4,2015,6,5,9,15,0,1,368.85626
3399,4,2015,6,5,9,30,0,1,376.6611
3400,4,2015,6,5,9,45,0,1,378.94025
3401,4,2015,6,5,10,0,0,1,381.51083
3402,4,2015,6,5,10,15,0,1,381.99197
3403,4,2015,6,5,10,30,0,1,382.0127
3404,4,2015,6,5,10,45,0,1,381.91934
3405,4,2015,6,5,11,0,0,1,381.21756
3406,4,2015,6,5,11,15,0,1,380.9754
3407,4,2015,6,5,11,30,0,1,380.32587
3408,4,2015,6,5,11,45,0,1,379.95944
3409,4,2015,6,5,12,0,0,1,379.76056
3410,4,2015,6,5,12,15,0,1,380.39093
3411,4,2015,6,5,12,30,0,1,380.46362
3412,4,2015,6,5,12,45,0,1,380.5497
3413,4,2015,6,5,13,0,0,1,380.51544
3414,4,2015,6,5,13,15,0,1,380.16806
3415,4,2015,6,5,13,30,0,1,379.70987
3416,4,2015,6,5,13,45,0,1,379.29968
3417,4,2015,6,5,14,0,0,1,376.15732
3418,4,2015,6,5,14,15,0,1,375.24243
3419,4,2015,6,5,14,30,0,1,375.3311
3420,4,2015,6,5,14,45,0,1,375.1838
3421,4,2015,6,5,15,0,0,1,373.00473
3422,4,2015,6,5,15,15,0,1,371.90533
3423,4,2015,6,5,15,30,0,1,371.4298
3424,4,2015,6,5,15,45,0,1,371.22018
3425,4,2015,6,5,16,0,0,1,365.808
3426,4,2015,6,5,16,15,0,1,364.56525
3427,4,2015,6,5,16,30,0,1,363.8371
3428,4,2015,6,5,16,45,0,1,363.08197
3429,4,2015,6,5,17,0,0,1,350.94577
3430,4,2015,6,5,17,15,0,1,349.59955
3431,4,2015,6,5,17,30,0,1,348.72427
3432,4,2015,6,5,17,45,0,1,347.5117
3433,4,2015,6,5,18,0,0,1,336.0216
3434,4,2015,6,5,18,15,0,1,334.91956
3435,4,2015,6,5,18,30,0,1,333.7472
3436,4,2015,6,5,18,45,0,1,332.54843
3437,4,2015,6,5,19,0,0,1,334.4872
3438,4,2015,6,5,19,15,0,1,334.0408
3439,4,2015,6,5,19,30,0,1,333.23737
3440,4,2015,6,5,19,45,0,1,332.31583
3441,4,2015,6,5,20,0,0,1,333.87814
3442,4,2015,6,5,20,15,0,1,333.4421
3443,4,2015,6,5,20,30,0,1,332.6257
3444,4,2015,6,5,20,45,0,1,331.49057
3445,4,2015,6,5,21,0,0,1,327.99213
3446,4,2015,6,5,21,15,0,1,327.41074
3447,4,2015,6,5,21,30,0,1,325.57385
3448,4,2015,6,5,21,45,0,1,323.1549
3449,4,2015,6,5,22,0,0,1,313.8491
3450,4,2015,6,5,22,15,0,1,313.0738
3451,4,2015,6,5,22,30,0,1,308.87274
3452,4,2015,6,5,22,45,0,1,306.6705
3453,4,2015,6,5,23,0,0,1,307.00616
3454,4,2015,6,5,23,15,0,1,305.43625
